cc,centro_trabajo,fecha_inicio,fecha_termino,edad,sexo,nivel
9735,Cij Ramos Arizpe,03/03/2025,21/03/2025,24,M,superior
9541,Cij Reynosa,06/11/2023,06/11/2024,27,H,superior
9541,Cij Reynosa,21/06/2021,21/06/2022,28,M,superior
9541,Cij Reynosa,02/01/2023,03/01/2023,25,M,superior
9541,Cij Reynosa,02/08/2021,09/11/2021,21,M,superior
9541,Cij Reynosa,19/07/2021,16/12/2021,19,M,superior
9541,Cij Reynosa,04/07/2022,16/06/2023,22,M,media superior
9541,Cij Reynosa,02/01/2023,06/07/2023,24,H,superior
9541,Cij Reynosa,05/07/2021,12/04/2022,21,M,superior
9541,Cij Reynosa,21/06/2021,12/04/2022,24,M,superior
9541,Cij Reynosa,17/01/2022,18/01/2022,19,M,media superior
9541,Cij Reynosa,20/09/2021,11/10/2021,20,M,superior
9541,Cij Reynosa,17/01/2022,18/01/2022,19,M,superior
9541,Cij Reynosa,20/09/2021,20/09/2021,24,M,superior
9541,Cij Reynosa,02/08/2021,03/08/2021,26,H,superior
9541,Cij Reynosa,02/08/2021,03/08/2021,21,H,media superior
9541,Cij Reynosa,17/01/2022,17/01/2022,29,M,superior
9541,Cij Reynosa,08/02/2022,08/02/2022,26,H,superior
9541,Cij Reynosa,02/08/2021,03/08/2021,28,M,superior
9051,Cij Salamanca,06/11/2023,06/11/2024,22,M,superior
9051,Cij Salamanca,06/11/2023,06/11/2024,19,H,media superior
9051,Cij Salamanca,06/11/2023,06/11/2024,28,H,superior
9051,Cij Salamanca,06/11/2023,06/11/2024,28,M,media superior
9051,Cij Salamanca,06/02/2024,06/10/2024,29,M,superior
9051,Cij Salamanca,02/05/2023,02/05/2024,24,M,superior
9051,Cij Salamanca,02/05/2023,02/05/2024,25,M,superior
9051,Cij Salamanca,02/05/2023,02/05/2024,18,M,media superior
9051,Cij Salamanca,02/05/2023,02/05/2024,22,H,superior
9051,Cij Salamanca,06/09/2021,06/09/2022,22,M,superior
9051,Cij Salamanca,02/05/2023,02/07/2023,27,M,media superior
9051,Cij Salamanca,06/06/2022,06/06/2023,19,H,superior
9051,Cij Salamanca,20/09/2021,20/09/2022,25,M,superior
9051,Cij Salamanca,21/06/2021,21/06/2022,27,M,superior
9051,Cij Salamanca,06/06/2022,06/06/2023,22,M,superior
9051,Cij Salamanca,16/08/2021,16/08/2022,23,M,superior
9051,Cij Salamanca,02/08/2021,02/08/2022,19,M,superior
9051,Cij Salamanca,18/04/2022,18/04/2023,25,M,superior
9051,Cij Salamanca,04/10/2021,23/05/2022,23,M,superior
9051,Cij Salamanca,02/08/2021,05/08/2021,22,M,media superior
9051,Cij Salamanca,02/05/2023,03/05/2023,25,M,superior
9051,Cij Salamanca,06/11/2023,09/07/2024,21,M,superior
9051,Cij Salamanca,02/01/2023,03/01/2023,27,H,superior
9051,Cij Salamanca,17/01/2022,17/03/2022,18,H,media superior
9051,Cij Salamanca,18/04/2022,22/09/2022,25,M,superior
9051,Cij Salamanca,02/01/2024,12/01/2024,25,H,media superior
9051,Cij Salamanca,02/05/2022,11/05/2022,19,M,superior
9051,Cij Salamanca,18/04/2022,20/07/2022,22,H,superior
9051,Cij Salamanca,20/09/2021,20/09/2021,24,M,superior
9051,Cij Salamanca,03/03/2025,,23,M,superior
9051,Cij Salamanca,03/03/2025,,26,H,superior
9051,Cij Salamanca,03/03/2025,,22,M,media superior
9051,Cij Salamanca,03/03/2025,24/03/2025,26,M,superior
9051,Cij Salamanca,03/03/2025,,22,M,superior
9530,Cij Saltillo,06/11/2023,06/11/2024,25,M,superior
9530,Cij Saltillo,06/11/2023,06/11/2024,22,M,superior
9530,Cij Saltillo,06/11/2023,06/11/2024,23,M,superior
9530,Cij Saltillo,06/11/2023,06/11/2024,29,M,superior
9530,Cij Saltillo,02/01/2024,02/01/2025,25,M,superior
9530,Cij Saltillo,06/11/2023,06/11/2024,23,M,superior
9530,Cij Saltillo,02/01/2024,02/01/2025,24,M,media superior
9530,Cij Saltillo,21/06/2021,21/06/2022,21,M,superior
9530,Cij Saltillo,21/06/2021,21/06/2022,26,M,superior
9530,Cij Saltillo,04/07/2022,04/06/2023,24,H,superior
9530,Cij Saltillo,21/06/2021,21/06/2022,20,M,superior
9530,Cij Saltillo,21/06/2021,21/06/2022,29,M,superior
9530,Cij Saltillo,02/01/2023,03/01/2023,22,M,superior
9530,Cij Saltillo,04/10/2021,06/10/2021,22,M,superior
9530,Cij Saltillo,06/11/2023,06/08/2024,18,M,media superior
9530,Cij Saltillo,04/07/2022,12/07/2022,22,M,superior
9530,Cij Saltillo,16/08/2021,10/09/2021,21,H,superior
9530,Cij Saltillo,19/07/2021,31/05/2022,25,M,media superior
9530,Cij Saltillo,02/01/2023,29/08/2023,26,M,superior
9530,Cij Saltillo,21/06/2021,31/05/2022,24,M,superior
9530,Cij Saltillo,03/01/2022,31/05/2022,29,M,superior
9530,Cij Saltillo,04/07/2022,28/02/2023,19,M,superior
9530,Cij Saltillo,02/01/2023,02/01/2023,18,M,superior
9530,Cij Saltillo,21/06/2021,23/06/2021,23,M,superior
9530,Cij Saltillo,19/07/2021,12/07/2022,28,H,superior
9530,Cij Saltillo,20/09/2021,07/07/2022,23,H,media superior
9530,Cij Saltillo,06/11/2023,13/11/2023,25,H,superior
9530,Cij Saltillo,19/07/2021,20/07/2021,25,M,superior
9530,Cij Saltillo,01/11/2021,01/11/2021,22,H,superior
9530,Cij Saltillo,01/11/2021,07/07/2022,24,M,superior
9830,Cij San Luis Potosí,02/01/2024,02/01/2025,25,M,superior
9830,Cij San Luis Potosí,02/01/2024,02/01/2025,29,M,superior
9830,Cij San Luis Potosí,16/08/2021,16/08/2022,27,M,superior
9830,Cij San Luis Potosí,21/06/2021,21/06/2022,23,M,media superior
9830,Cij San Luis Potosí,02/01/2023,02/01/2024,28,M,superior
9830,Cij San Luis Potosí,05/07/2021,05/07/2022,24,M,superior
9830,Cij San Luis Potosí,02/08/2021,02/08/2022,26,M,superior
9830,Cij San Luis Potosí,19/07/2021,19/07/2022,23,M,superior
9830,Cij San Luis Potosí,02/01/2023,03/11/2023,28,M,media superior
9830,Cij San Luis Potosí,19/07/2021,19/07/2022,24,M,media superior
9830,Cij San Luis Potosí,21/06/2021,21/06/2022,25,M,media superior
9830,Cij San Luis Potosí,06/06/2022,06/06/2023,22,M,superior
9830,Cij San Luis Potosí,21/06/2021,21/06/2022,24,M,media superior
9830,Cij San Luis Potosí,18/04/2022,17/05/2022,25,M,superior
9830,Cij San Luis Potosí,21/06/2021,13/05/2022,26,H,superior
9830,Cij San Luis Potosí,02/01/2024,17/09/2024,22,M,superior
9830,Cij San Luis Potosí,06/11/2023,17/09/2024,19,M,superior
9830,Cij San Luis Potosí,02/01/2024,17/09/2024,21,M,superior
9830,Cij San Luis Potosí,06/11/2023,17/09/2024,23,M,superior
9830,Cij San Luis Potosí,02/01/2024,17/09/2024,24,H,media superior
9830,Cij San Luis Potosí,02/01/2024,30/08/2024,21,M,superior
9830,Cij San Luis Potosí,02/01/2023,20/06/2023,28,M,superior
9830,Cij San Luis Potosí,02/01/2024,29/01/2024,23,H,media superior
9830,Cij San Luis Potosí,02/01/2023,26/02/2023,28,M,superior
9830,Cij San Luis Potosí,06/06/2022,26/02/2023,27,M,superior
9830,Cij San Luis Potosí,19/07/2021,20/07/2021,24,M,media superior
9830,Cij San Luis Potosí,05/07/2021,06/07/2021,25,H,superior
9830,Cij San Luis Potosí,21/06/2021,23/06/2021,24,H,superior
9830,Cij San Luis Potosí,21/06/2021,23/06/2021,23,M,media superior
9511,Cij San Nicolás de Los Garza,02/01/2024,02/01/2025,23,M,media superior
9511,Cij San Nicolás de Los Garza,17/01/2022,17/01/2023,18,M,superior
9511,Cij San Nicolás de Los Garza,05/07/2021,05/07/2022,27,M,superior
9511,Cij San Nicolás de Los Garza,17/01/2022,17/01/2023,24,M,superior
9511,Cij San Nicolás de Los Garza,01/11/2021,01/11/2022,24,M,superior
9511,Cij San Nicolás de Los Garza,19/07/2021,19/07/2022,23,M,superior
9511,Cij San Nicolás de Los Garza,19/07/2021,19/07/2022,22,H,superior
9511,Cij San Nicolás de Los Garza,01/11/2021,01/10/2022,25,M,superior
9511,Cij San Nicolás de Los Garza,06/11/2023,07/11/2023,25,H,media superior
9511,Cij San Nicolás de Los Garza,06/09/2021,07/09/2021,28,H,superior
9511,Cij San Nicolás de Los Garza,16/08/2021,14/02/2022,24,M,superior
9511,Cij San Nicolás de Los Garza,06/09/2021,08/05/2022,24,H,superior
9511,Cij San Nicolás de Los Garza,02/01/2024,02/01/2024,21,H,superior
9511,Cij San Nicolás de Los Garza,05/07/2021,04/11/2021,23,M,superior
9511,Cij San Nicolás de Los Garza,08/02/2022,03/10/2022,24,M,superior
9511,Cij San Nicolás de Los Garza,20/09/2021,14/10/2021,25,H,superior
9511,Cij San Nicolás de Los Garza,18/04/2022,11/05/2022,18,H,media superior
9511,Cij San Nicolás de Los Garza,03/03/2025,,24,H,superior
9540,Cij Tampico,06/11/2023,06/11/2024,26,H,superior
9540,Cij Tampico,06/11/2023,06/11/2024,22,H,superior
9540,Cij Tampico,02/01/2024,02/01/2025,25,M,superior
9540,Cij Tampico,02/01/2024,02/01/2025,26,M,superior
9540,Cij Tampico,02/01/2024,02/01/2025,26,H,media superior
9540,Cij Tampico,06/11/2023,06/11/2024,24,H,superior
9540,Cij Tampico,06/11/2023,06/11/2024,23,H,superior
9540,Cij Tampico,02/05/2023,02/05/2024,24,H,superior
9540,Cij Tampico,02/05/2023,02/05/2024,24,H,superior
9540,Cij Tampico,21/06/2021,21/06/2022,24,M,superior
9540,Cij Tampico,08/02/2022,08/02/2023,24,H,superior
9540,Cij Tampico,02/01/2023,03/10/2023,27,H,superior
9540,Cij Tampico,07/11/2022,07/04/2023,26,M,superior
9540,Cij Tampico,18/10/2021,18/10/2022,21,M,superior
9540,Cij Tampico,02/08/2021,20/09/2021,20,H,superior
9540,Cij Tampico,18/10/2021,13/06/2022,29,H,superior
9540,Cij Tampico,01/11/2021,17/04/2022,24,H,superior
9540,Cij Tampico,01/11/2021,13/04/2022,25,M,superior
9540,Cij Tampico,02/01/2023,01/02/2023,24,M,superior
9540,Cij Tampico,06/11/2023,11/12/2023,20,H,superior
9540,Cij Tampico,06/11/2023,11/12/2023,20,H,media superior
9540,Cij Tampico,02/01/2023,06/01/2023,23,M,media superior
9540,Cij Tampico,16/08/2021,20/10/2021,24,M,media superior
9540,Cij Tampico,19/07/2021,22/04/2022,29,M,superior
9540,Cij Tampico,02/08/2021,29/03/2022,21,M,media superior
9540,Cij Tampico,21/06/2021,13/10/2021,23,M,superior
9540,Cij Tampico,04/10/2021,29/09/2022,21,H,superior
9540,Cij Tampico,19/07/2021,03/11/2021,26,H,superior
9540,Cij Tampico,02/08/2021,14/09/2021,21,H,media superior
9540,Cij Tampico,02/01/2023,06/01/2023,23,H,superior
9540,Cij Tampico,08/02/2022,04/05/2022,20,M,media superior
9540,Cij Tampico,04/10/2021,17/10/2021,19,M,media superior
9540,Cij Tampico,02/01/2023,03/04/2023,28,M,superior
9540,Cij Tampico,06/09/2021,07/09/2021,23,M,superior
9161,Cij Tapachula,06/11/2023,06/11/2024,23,M,superior
9161,Cij Tapachula,06/11/2023,06/11/2024,21,M,superior
9161,Cij Tapachula,06/11/2023,06/11/2024,24,H,superior
9161,Cij Tapachula,06/11/2023,06/11/2024,22,M,superior
9161,Cij Tapachula,06/11/2023,06/11/2024,23,H,superior
9161,Cij Tapachula,06/11/2023,06/11/2024,23,M,superior
9161,Cij Tapachula,20/09/2021,20/09/2022,27,M,superior
9161,Cij Tapachula,02/01/2023,02/01/2024,27,M,superior
9161,Cij Tapachula,02/01/2023,02/12/2023,23,M,superior
9161,Cij Tapachula,16/08/2021,16/08/2022,20,H,media superior
9161,Cij Tapachula,16/08/2021,16/08/2022,22,M,superior
9161,Cij Tapachula,06/12/2021,06/12/2022,23,M,superior
9161,Cij Tapachula,02/01/2023,02/01/2024,21,M,superior
9161,Cij Tapachula,06/12/2021,06/12/2022,22,M,superior
9161,Cij Tapachula,20/09/2021,20/09/2022,22,H,superior
9161,Cij Tapachula,16/08/2021,16/08/2022,30,M,superior
9161,Cij Tapachula,19/07/2021,19/07/2022,21,M,superior
9161,Cij Tapachula,18/04/2022,18/04/2023,25,H,superior
9161,Cij Tapachula,19/07/2021,19/07/2022,20,M,media superior
9161,Cij Tapachula,02/01/2023,03/01/2023,28,H,superior
9161,Cij Tapachula,06/11/2023,29/08/2024,23,M,superior
9161,Cij Tapachula,02/01/2023,27/03/2023,27,H,media superior
9161,Cij Tapachula,19/07/2021,06/08/2021,23,M,superior
9161,Cij Tapachula,21/06/2021,04/04/2022,26,M,superior
9161,Cij Tapachula,16/08/2021,01/10/2021,27,M,superior
9161,Cij Tapachula,02/01/2023,02/01/2023,18,H,superior
9161,Cij Tapachula,19/07/2021,08/06/2022,24,M,media superior
9161,Cij Tapachula,16/08/2021,16/03/2022,22,H,superior
9161,Cij Tapachula,18/04/2022,13/07/2022,18,M,superior
9161,Cij Tapachula,02/01/2023,16/12/2022,18,H,superior
9161,Cij Tapachula,20/09/2021,22/09/2021,23,M,superior
9161,Cij Tapachula,16/08/2021,18/08/2021,28,H,superior
9862,Cij Tecomán,06/11/2023,06/11/2024,27,M,superior
9862,Cij Tecomán,02/01/2024,02/01/2025,20,M,media superior
9862,Cij Tecomán,05/12/2022,05/12/2023,25,M,superior
9862,Cij Tecomán,16/05/2022,16/05/2023,24,M,superior
9862,Cij Tecomán,02/01/2023,02/01/2024,24,M,superior
9862,Cij Tecomán,17/01/2022,17/01/2023,23,M,superior
9862,Cij Tecomán,16/08/2021,16/08/2022,24,M,superior
9862,Cij Tecomán,19/07/2021,19/07/2022,21,H,superior
9862,Cij Tecomán,18/10/2021,18/10/2022,23,H,superior
9862,Cij Tecomán,21/06/2021,21/06/2022,22,M,superior
9862,Cij Tecomán,02/08/2021,02/08/2022,22,M,superior
9862,Cij Tecomán,02/01/2024,08/08/2024,18,M,superior
9862,Cij Tecomán,02/05/2023,03/05/2023,23,H,superior
9862,Cij Tecomán,04/10/2021,26/05/2022,24,M,superior
9862,Cij Tecomán,04/10/2021,26/05/2022,27,H,superior
9862,Cij Tecomán,04/07/2022,05/07/2022,23,H,superior
9862,Cij Tecomán,19/07/2021,06/08/2021,22,M,superior
9862,Cij Tecomán,02/08/2021,03/08/2021,28,M,superior
9862,Cij Tecomán,19/07/2021,20/07/2021,19,H,media superior
9862,Cij Tecomán,16/08/2021,18/08/2021,21,M,superior
9862,Cij Tecomán,16/08/2021,18/08/2021,25,H,superior
9862,Cij Tecomán,03/03/2025,,26,H,superior
9031,Cij Tehuacán,06/11/2023,06/11/2024,24,H,superior
9031,Cij Tehuacán,06/11/2023,06/11/2024,23,H,superior
9031,Cij Tehuacán,06/11/2023,06/11/2024,23,M,superior
9031,Cij Tehuacán,02/01/2024,02/01/2025,25,M,superior
9031,Cij Tehuacán,06/11/2023,06/11/2024,24,M,superior
9031,Cij Tehuacán,06/11/2023,06/08/2024,26,M,superior
9031,Cij Tehuacán,05/12/2022,05/12/2023,27,M,superior
9031,Cij Tehuacán,06/09/2021,06/09/2022,24,M,superior
9031,Cij Tehuacán,21/06/2021,21/06/2022,26,M,superior
9031,Cij Tehuacán,18/04/2022,18/04/2023,23,M,superior
9031,Cij Tehuacán,16/05/2022,16/05/2023,20,H,superior
9031,Cij Tehuacán,04/07/2022,04/07/2023,22,M,superior
9031,Cij Tehuacán,16/05/2022,16/05/2023,28,M,superior
9031,Cij Tehuacán,04/07/2022,03/03/2023,24,H,superior
9031,Cij Tehuacán,20/09/2021,15/06/2022,22,M,media superior
9031,Cij Tehuacán,06/11/2023,07/11/2023,22,M,media superior
9031,Cij Tehuacán,18/04/2022,30/05/2022,22,M,media superior
9031,Cij Tehuacán,01/11/2021,22/03/2022,29,M,superior
9031,Cij Tehuacán,02/01/2024,13/09/2024,26,M,superior
9031,Cij Tehuacán,02/01/2024,06/11/2024,24,H,superior
9031,Cij Tehuacán,06/11/2023,03/06/2024,26,M,superior
9382,Cij Tehuacán,06/02/2024,12/02/2024,19,H,media superior
9031,Cij Tehuacán,16/08/2021,13/09/2021,29,H,superior
9031,Cij Tehuacán,21/06/2021,12/04/2022,20,M,superior
9031,Cij Tehuacán,02/05/2023,03/05/2023,28,H,superior
9031,Cij Tehuacán,19/07/2021,19/10/2021,24,H,superior
9031,Cij Tehuacán,05/12/2022,05/12/2023,22,M,superior
9031,Cij Tehuacán,19/07/2021,21/06/2022,23,M,media superior
9031,Cij Tehuacán,02/05/2023,04/05/2023,21,M,superior
9031,Cij Tehuacán,02/01/2023,12/01/2023,24,M,superior
9031,Cij Tehuacán,21/06/2021,17/08/2021,24,M,superior
9031,Cij Tehuacán,06/11/2023,07/11/2023,23,M,media superior
9031,Cij Tehuacán,02/05/2022,11/05/2022,19,M,media superior
9031,Cij Tehuacán,03/03/2025,,23,M,superior
9031,Cij Tehuacán,03/03/2025,,29,M,superior
9031,Cij Tehuacán,03/03/2025,,29,M,superior
9031,Cij Tehuacán,03/03/2025,,29,M,superior
9031,Cij Tehuacán,03/03/2025,,24,M,superior
9031,Cij Tehuacán,03/03/2025,24/03/2025,24,M,superior
9031,Cij Tehuacán,03/03/2025,,28,H,superior
9031,Cij Tehuacán,03/03/2025,,19,M,superior
9031,Cij Tehuacán,03/03/2025,10/03/2025,29,M,superior
9382,Cij Texcoco,06/02/2024,06/02/2025,29,M,superior
9382,Cij Texcoco,06/11/2023,06/11/2024,25,M,superior
9382,Cij Texcoco,06/11/2023,06/11/2024,24,H,superior
9382,Cij Texcoco,06/11/2023,06/11/2024,25,M,superior
9382,Cij Texcoco,06/11/2023,06/11/2024,26,M,superior
9382,Cij Texcoco,21/06/2021,21/12/2021,26,H,superior
9382,Cij Texcoco,18/04/2022,18/11/2022,27,M,superior
9382,Cij Texcoco,02/05/2022,02/04/2023,27,M,superior
9382,Cij Texcoco,06/06/2022,30/01/2023,23,H,superior
9382,Cij Texcoco,02/01/2023,03/01/2023,28,H,superior
9382,Cij Texcoco,08/02/2022,13/04/2022,22,H,superior
9382,Cij Texcoco,02/01/2023,13/06/2023,26,M,superior
9382,Cij Texcoco,05/12/2022,13/06/2023,23,M,superior
9382,Cij Texcoco,21/06/2021,13/09/2021,26,M,superior
9382,Cij Texcoco,21/06/2021,19/01/2022,22,M,superior
9382,Cij Texcoco,06/11/2023,29/02/2024,23,M,superior
9382,Cij Texcoco,06/11/2023,27/05/2024,21,M,superior
9382,Cij Texcoco,06/11/2023,21/02/2024,29,M,media superior
9382,Cij Texcoco,06/11/2023,21/02/2024,24,M,superior
9382,Cij Texcoco,06/11/2023,31/01/2024,21,M,superior
9382,Cij Texcoco,02/01/2024,21/02/2024,25,M,superior
9382,Cij Texcoco,08/02/2022,08/02/2022,24,M,media superior
9382,Cij Texcoco,18/04/2022,26/05/2022,22,M,superior
9382,Cij Texcoco,18/04/2022,24/06/2022,19,M,media superior
9382,Cij Texcoco,06/11/2023,13/11/2023,23,M,superior
9382,Cij Texcoco,07/11/2022,08/11/2022,24,H,superior
9382,Cij Texcoco,06/06/2022,26/07/2022,20,M,superior
9382,Cij Texcoco,16/08/2021,28/04/2022,25,M,superior
9382,Cij Texcoco,04/10/2021,16/05/2022,27,H,media superior
9382,Cij Texcoco,18/04/2022,27/01/2023,24,M,media superior
9382,Cij Texcoco,18/04/2022,06/12/2022,28,H,superior
9382,Cij Texcoco,02/05/2022,17/11/2022,23,M,superior
9382,Cij Texcoco,02/01/2023,16/12/2022,23,H,superior
9382,Cij Texcoco,03/01/2022,06/06/2022,26,M,superior
9382,Cij Texcoco,18/04/2022,07/02/2023,25,M,superior
9671,Cij Tijuana Guaycura,02/01/2024,02/01/2025,26,M,superior
9671,Cij Tijuana Guaycura,02/08/2021,02/08/2022,23,H,superior
9671,Cij Tijuana Guaycura,16/08/2021,16/08/2022,28,M,superior
9671,Cij Tijuana Guaycura,02/05/2022,25/10/2022,20,H,media superior
9671,Cij Tijuana Guaycura,04/07/2022,11/07/2022,23,H,superior
9671,Cij Tijuana Guaycura,02/01/2023,10/01/2023,25,M,superior
9671,Cij Tijuana Guaycura,16/08/2021,12/04/2022,22,M,media superior
9671,Cij Tijuana Guaycura,06/09/2021,07/09/2021,27,M,superior
9671,Cij Tijuana Guaycura,02/08/2021,03/08/2021,23,H,superior
9671,Cij Tijuana Guaycura,03/10/2022,17/11/2022,24,M,superior
9671,Cij Tijuana Guaycura,08/02/2022,23/11/2022,23,H,superior
9671,Cij Tijuana Guaycura,03/03/2025,,29,M,superior
9660,Cij Tijuana Soler,02/01/2024,02/11/2024,27,M,superior
9660,Cij Tijuana Soler,21/06/2021,21/06/2022,24,M,superior
9660,Cij Tijuana Soler,02/01/2023,20/07/2023,23,M,superior
9660,Cij Tijuana Soler,02/01/2024,24/01/2024,24,H,media superior
9660,Cij Tijuana Soler,08/02/2022,10/02/2022,22,M,superior
9660,Cij Tijuana Soler,08/02/2022,19/05/2022,20,M,media superior
9660,Cij Tijuana Soler,07/11/2022,23/06/2023,19,M,media superior
9660,Cij Tijuana Soler,01/11/2021,11/11/2021,21,M,superior
9660,Cij Tijuana Soler,02/08/2021,02/08/2021,19,M,media superior
9660,Cij Tijuana Soler,19/07/2021,20/07/2021,23,M,superior
9660,Cij Tijuana Soler,06/11/2023,08/11/2023,25,H,media superior
9660,Cij Tijuana Soler,19/07/2021,20/07/2021,26,M,superior
9660,Cij Tijuana Soler,03/03/2025,04/03/2025,27,M,superior
9330,Cij Tlalnepantla,06/11/2023,06/11/2024,22,H,media superior
9330,Cij Tlalnepantla,02/01/2024,02/01/2025,26,M,superior
9330,Cij Tlalnepantla,06/11/2023,06/11/2024,25,M,superior
9330,Cij Tlalnepantla,06/11/2023,06/11/2024,28,M,superior
9330,Cij Tlalnepantla,21/06/2021,21/06/2022,23,M,media superior
9330,Cij Tlalnepantla,16/08/2021,16/08/2022,24,M,superior
9330,Cij Tlalnepantla,02/08/2021,02/08/2022,24,H,superior
9330,Cij Tlalnepantla,06/06/2022,06/06/2023,24,M,superior
9330,Cij Tlalnepantla,19/07/2021,19/07/2022,28,H,superior
9330,Cij Tlalnepantla,21/06/2021,21/06/2022,30,M,superior
9330,Cij Tlalnepantla,19/07/2021,19/07/2022,23,M,superior
9330,Cij Tlalnepantla,18/04/2022,18/04/2023,23,M,superior
9330,Cij Tlalnepantla,18/04/2022,23/08/2022,22,M,superior
9330,Cij Tlalnepantla,17/01/2022,09/02/2022,20,H,superior
9330,Cij Tlalnepantla,02/01/2024,30/05/2024,22,M,superior
9330,Cij Tlalnepantla,06/11/2023,10/07/2024,27,M,superior
9330,Cij Tlalnepantla,06/11/2023,02/05/2024,24,H,superior
9330,Cij Tlalnepantla,06/11/2023,10/07/2024,23,M,superior
9330,Cij Tlalnepantla,06/11/2023,10/07/2024,25,H,superior
9330,Cij Tlalnepantla,06/11/2023,13/12/2023,25,M,superior
9330,Cij Tlalnepantla,01/11/2021,18/07/2022,29,M,superior
9330,Cij Tlalnepantla,20/09/2021,17/02/2022,22,M,superior
9330,Cij Tlalnepantla,21/06/2021,22/06/2021,27,H,superior
9330,Cij Tlalnepantla,21/06/2021,15/10/2021,26,M,superior
9330,Cij Tlalnepantla,21/06/2021,03/01/2022,29,M,media superior
9330,Cij Tlalnepantla,02/05/2022,20/05/2022,24,H,superior
9330,Cij Tlalnepantla,03/03/2025,,24,M,superior
9330,Cij Tlalnepantla,03/03/2025,,22,M,superior
9330,Cij Tlalnepantla,03/03/2025,,22,M,superior
9330,Cij Tlalnepantla,03/03/2025,,24,H,superior
9330,Cij Tlalnepantla,03/03/2025,,21,M,superior
9480,Cij Tlalpan,02/01/2024,02/01/2025,25,H,superior
9480,Cij Tlalpan,02/01/2024,02/12/2024,24,M,superior
9480,Cij Tlalpan,06/11/2023,06/11/2024,24,M,superior
9480,Cij Tlalpan,06/11/2023,06/11/2024,26,H,superior
9480,Cij Tlalpan,06/02/2024,06/06/2024,22,H,superior
9480,Cij Tlalpan,06/02/2024,06/08/2024,25,M,superior
9480,Cij Tlalpan,02/05/2023,02/05/2024,26,M,superior
9480,Cij Tlalpan,02/05/2022,02/12/2022,26,M,superior
9480,Cij Tlalpan,02/01/2023,02/01/2024,23,M,superior
9480,Cij Tlalpan,21/06/2021,21/06/2022,27,M,superior
9480,Cij Tlalpan,06/06/2022,06/06/2023,27,M,superior
9480,Cij Tlalpan,02/01/2023,02/01/2024,28,H,superior
9480,Cij Tlalpan,02/01/2023,02/04/2023,25,M,superior
9480,Cij Tlalpan,02/01/2023,03/11/2023,25,M,media superior
9480,Cij Tlalpan,06/06/2022,06/12/2022,29,H,media superior
9480,Cij Tlalpan,06/12/2021,06/10/2022,26,M,superior
9480,Cij Tlalpan,18/04/2022,18/04/2023,25,M,superior
9480,Cij Tlalpan,18/04/2022,18/11/2022,24,M,superior
9480,Cij Tlalpan,18/04/2022,20/08/2022,25,M,media superior
9480,Cij Tlalpan,02/05/2023,03/05/2023,22,M,superior
9480,Cij Tlalpan,06/11/2023,29/08/2024,20,M,media superior
9480,Cij Tlalpan,06/11/2023,29/08/2024,26,M,superior
9480,Cij Tlalpan,02/01/2024,08/05/2024,24,H,superior
9480,Cij Tlalpan,06/11/2023,07/11/2023,27,H,superior
9480,Cij Tlalpan,21/06/2021,15/03/2022,28,M,superior
9480,Cij Tlalpan,02/05/2022,30/03/2023,24,M,media superior
9480,Cij Tlalpan,02/05/2023,03/05/2023,29,H,superior
9480,Cij Tlalpan,19/07/2021,13/04/2022,23,M,superior
9480,Cij Tlalpan,18/04/2022,26/05/2022,27,M,superior
9480,Cij Tlalpan,02/01/2023,02/02/2023,24,M,media superior
9480,Cij Tlalpan,02/05/2022,22/09/2022,26,M,superior
9480,Cij Tlalpan,18/04/2022,30/05/2022,24,M,media superior
9480,Cij Tlalpan,06/11/2023,08/11/2023,28,H,superior
9480,Cij Tlalpan,03/03/2025,,28,H,superior
9480,Cij Tlalpan,03/03/2025,,23,H,superior
9850,Cij Tlaquepaque,02/01/2024,02/01/2025,24,H,superior
9850,Cij Tlaquepaque,06/11/2023,06/11/2024,26,H,superior
9850,Cij Tlaquepaque,06/11/2023,06/11/2024,27,M,superior
9850,Cij Tlaquepaque,02/05/2023,02/05/2024,28,H,media superior
9850,Cij Tlaquepaque,02/05/2023,02/05/2024,23,M,superior
9850,Cij Tlaquepaque,02/05/2023,02/05/2024,28,M,superior
9850,Cij Tlaquepaque,05/12/2022,05/12/2023,25,M,superior
9850,Cij Tlaquepaque,21/06/2021,21/06/2022,20,M,superior
9850,Cij Tlaquepaque,02/05/2023,02/12/2023,29,M,media superior
9850,Cij Tlaquepaque,16/05/2022,16/05/2023,28,H,superior
9850,Cij Tlaquepaque,16/05/2022,16/05/2023,26,M,superior
9850,Cij Tlaquepaque,05/07/2021,05/07/2022,29,H,superior
9850,Cij Tlaquepaque,06/12/2021,06/12/2022,26,M,superior
9850,Cij Tlaquepaque,16/05/2022,16/05/2023,25,M,superior
9850,Cij Tlaquepaque,06/06/2022,06/06/2023,24,M,superior
9850,Cij Tlaquepaque,02/05/2023,17/05/2023,23,M,superior
9850,Cij Tlaquepaque,17/01/2022,14/03/2022,26,M,media superior
9850,Cij Tlaquepaque,16/08/2021,05/11/2021,26,H,superior
9850,Cij Tlaquepaque,02/01/2024,07/08/2024,18,M,media superior
9850,Cij Tlaquepaque,02/01/2024,29/01/2024,28,M,media superior
9850,Cij Tlaquepaque,06/09/2021,17/02/2022,25,H,superior
9850,Cij Tlaquepaque,06/09/2021,28/04/2022,24,M,superior
